xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,10,normal,E-2B646E91E652E02CC65E6BA0.jpeg,0,0.013903052262958397,0.65966796875,0,1,0.32826237189169766,0.3282623589038849,0.2742767333984375,1.1968290850789596,0.3942677313410356,0.394267737865448,1.4374815043764178,0,0,143,48,141,16,0.8155778130533933,0.8851546741694541,0.7165339131011871,0.9346373138076198,0.001608469237029897,0.004515006644811137,-0.5061553570549087,-0.05375746569378453,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,11,normal,E-2F227E134B6699426A9E9AB9.jpeg,0,0.3554137290837585,0.65966796875,0,1,0.152540247739917,0.15254025161266327,0.3509368896484375,0.43466575398422547,0.13544407337278846,0.13544407486915588,0.38594994532627785,0,0,111,208,15,59,0.5632442674360623,0.4971797109964322,0.5535353689713043,0.517888017504206,0.0009951904488293972,0.002527410549191089,-0.1819905113738637,0.4010163927312153,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,12,normal,E-2F5E9CF0C3839769BD6D37AD.jpeg,0,0.5979888067809879,0.65966796875,0,1,0.17676692885157785,0.17676693201065063,0.3790740966796875,0.46631233946049216,0.17714271376601906,0.17714270949363708,0.46730366257576883,0,0,175,0,175,11,0.4085779494837275,0.4953956374482269,0.3778956949534206,0.48432430075345945,0.0034206132109970977,0.0036692893271619287,0.8211368315221088,0.7724623492427422,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,13,normal,E-306538194ADB5E9E447B7A10.jpeg,0,0.05549881497759704,0.65966796875,0,1,0.3025005424119156,0.30250054597854614,0.2563934326171875,1.179829527316985,0.3574657278554074,0.3574657142162323,1.3942078165049088,0,0,112,207,116,3,0.6422769903441939,0.8491064254746722,0.5547542577825784,0.8133129390733327,0.0012854627871130009,0.0006256083388853639,0.07721938163767056,0.3795291806352384,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,14,normal,E-36FB7A78C2BFA1A3824C3EFA.jpeg,0,0.30919527549595627,0.65966796875,0,1,0.15654545493646885,0.1565454602241516,0.3275299072265625,0.47795774212515363,0.13057408801682757,0.1305740922689438,0.3986630995700355,0,0,111,240,23,29,0.4453690961058894,0.4954755839989664,0.44608668393693307,0.518931269904789,0.0005723468906489726,0.002411364728455573,0.04354476698073851,0.7229203293641341,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,15,normal,E-3B865A0E9283DC8B3D382B5F.jpeg,0,0.9506321847279499,0.65966796875,1,0,0.31367676246299253,0.31367677450180054,0.360931396484375,0.8690758562938479,0.07359903688999503,0.07359904050827026,0.2039141997811243,0,0,208,240,244,250,0.7214931821953453,0.9254540598757286,0.7139993564561937,0.9253636266605992,0.001689281508182927,0.0015656218988460563,-0.12121540616565436,0.2257806110798003,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,16,normal,E-3D66EC3C4F2D4073FE577EEA.jpeg,0,0.11393222783510375,0.65966796875,0,1,0.21417618016947473,0.21417617797851562,0.2598114013671875,0.8243525074051035,0.24215687459509788,0.24215687811374664,0.9320486834712125,0,0,111,0,75,6,0.5893212413693948,0.7789038845603785,0.492866759733225,0.7181539454812162,0.0002525343599932284,0.0030065018171099023,-0.3564385352144043,-0.06989439874517676,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,17,normal,E-40D9418B91304B06987F2A6E.jpeg,0,0.7130702223121835,0.65966796875,1,0,0.4421422092368336,0.44214221835136414,0.3151092529296875,1.403139403638813,0.42666043649446855,0.4266604483127594,1.3540079592320706,1,0,208,208,1,174,0.6453474662691722,0.7776433831438829,0.6995701191311596,0.8497032094642554,0.0009593227451979436,0.027220690777778722,-0.3645700912606521,-0.1239990707567494,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,18,normal,E-44BF14DBF8A5FE52BF53ED2E.jpeg,0,0.3681229384023026,0.65966796875,0,1,0.18000383712115461,0.1800038367509842,0.32672119140625,0.5509401956646734,0.22826449803061605,0.22826449573040009,0.6986522577496008,0,1,79,240,82,185,0.27360349286783414,0.44044855783818915,0.25485731875523976,0.44673580268033547,0.0017126877527255113,0.0007055529777191261,-0.17518071167970628,0.26991709762654625,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,19,normal,E-47080ACF9F207EB21662EAAE.jpeg,0,0.8750922255784342,0.65966796875,1,0,0.367301399867088,0.36730140447616577,0.3899383544921875,0.9419473504867728,0.2879419441871736,0.28794193267822266,0.7384293975445357,1,0,80,47,35,0,0.5559759364448797,0.8876307060913697,0.6797554565256039,0.9167015386141033,0.001307209003761134,0.0018643659770140597,-0.08518033997803348,0.3286236417054466,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,20,normal,E-4F18C9F59223CD9D0CA81789.jpeg,0,0.9304731256882709,0.65966796875,1,0,0.4513813810488421,0.4513813853263855,0.305145263671875,1.4792344328641323,0.344510615841385,0.34451061487197876,1.129005286517702,0,0,48,47,79,15,0.8128958014661771,0.8939465852584261,0.8880432784065662,0.9417711855474229,0.000921853754559443,0.013491524982955971,0.8435409181574111,0.9130352061290705,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,21,normal,E-57BEC1C15CFD6C2BBAF49905.jpeg,0,0.22226826460177115,0.65966796875,0,1,0.36406395819480325,0.36406394839286804,0.3210601806640625,1.1339430428332602,0.2701233019553059,0.27012330293655396,0.8413478787578027,0,0,144,47,88,7,0.4569780207553702,0.7350390334673782,0.3755133408854404,0.6685509506641265,0.006416853406610967,0.005921500823567294,-0.3715301182600291,-0.0793145135316823,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,22,normal,E-5822F4C00AF6A5D69871506D.jpeg,0,0.40229951634153094,0.65966796875,0,1,0.2419438369992961,0.2419438362121582,0.414520263671875,0.5836719171606372,0.17239027562989348,0.17239028215408325,0.415879006982283,0,0,47,47,19,3,0.3338794833629213,0.580351558001776,0.3444396712949591,0.5633726858093318,0.007700638436033969,0.00407025909299083,0.0247658662401847,0.03613312231905693,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,23,normal,E-592EC4B388705AD74965EF2F.jpeg,0,0.15917229944811842,0.65966796875,0,1,0.1891981101650393,0.1891981065273285,0.3038330078125,0.6227042661599044,0.15253278562907824,0.15253278613090515,0.5020283567189269,0,0,80,47,111,2,0.7126667021077515,0.6590896660277141,0.6039138289273132,0.6635685252152118,0.0013258782892398013,0.0015458967204717011,-0.16386889001157662,-0.022736892072559096,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,24,normal,E-5EB53A5E9ABA53D43AB743A8.jpeg,0,0.102464856658255,0.65966796875,0,1,0.23398899295835546,0.23398900032043457,0.2571563720703125,0.909909371774686,0.2513468160421035,0.2513468265533447,0.9774084694793388,0,0,112,0,71,8,0.6109431551775648,0.7723965242964164,0.549549738678643,0.7279555356566646,0.00335756119384667,0.003355064249902562,0.2582938496491741,0.7602109846787736,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,25,normal,E-5FBF0EE47B9EC5825E465989.jpeg,0,0.37667358885321195,0.65966796875,0,1,0.3150911579125775,0.31509116291999817,0.329376220703125,0.9566299511238154,0.2939352223472265,0.29393520951271057,0.8923996447580764,0,0,112,208,107,254,0.32744339132552736,0.6230691878749453,0.24545602115886433,0.6434320982378611,0.00036177775577322935,0.00022382953985899956,-0.394132170534473,0.02066419626093764,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,26,normal,E-67976418F9EE68ADAB32C212.jpeg,0,0.12274839404135177,0.65966796875,0,1,0.15637367796009705,0.15637367963790894,0.26171875,0.5974874859370872,0.13046993117797462,0.1304699331521988,0.49851197584420154,0,0,111,0,86,46,0.7562109556480896,0.8036792313874639,0.6620545643597641,0.8135696748720209,0.0001748463319792004,0.0017829015228428557,-0.5639225467294092,-0.05141841293227904,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,27,normal,E-74019A53B16F834307F73E46.jpeg,0,0.499562554638686,0.65966796875,0,1,0.1866350970935833,0.1866350919008255,0.372467041015625,0.5010781533439195,0.2111975087675514,0.21119751036167145,0.5670233484059913,0,0,175,240,154,232,0.3323155878714887,0.49775840137961314,0.3356204911410812,0.42568586640375566,0.00935940778499092,0.012344504102184461,-0.3018474558873399,-0.036950537233789243,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,28,normal,E-778E5DF620CB9DE6A84B008B.jpeg,0,0.9781372178680529,0.65966796875,1,0,0.4640437215508126,0.4640437066555023,0.3386688232421875,1.3701991140146004,0.43798561804366154,0.4379856288433075,1.2932563849564949,1,0,207,208,171,250,0.8708885993240532,0.9524912227543614,0.8716822096036987,0.9768749394297391,0.0012378383243907831,0.016510827397423322,-0.47800098542103064,-0.10691172910491255,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,29,normal,E-77C42172A076E16EE5474210.jpeg,0,0.658593477141249,0.65966796875,0,1,0.21125305344384698,0.21125304698944092,0.39276123046875,0.537866360159128,0.2093244491543256,0.209324449300766,0.5329559867823576,0,0,112,240,100,218,0.24558644218527378,0.46595825553756176,0.2707468614770977,0.43135926992160034,0.00042563589943742097,0.0019460081753114589,-0.04994536462828018,0.18353894484290986,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,30,normal,E-7B1FB0C84C51C5CD8EDBCCFD.jpeg,0,0.9979966419265697,0.65966796875,1,0,0.4618115936089629,0.4618116021156311,0.388427734375,1.1889253849291717,0.30974569750078534,0.3097456991672516,0.7974345549737377,0,0,208,240,244,250,0.8684003147006949,0.9767681650004889,0.9370209296982803,0.9849366196118443,0.00022033495242362866,0.004799235780302558,-0.5403290326030603,-0.004705071857127783,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,31,normal,E-7B7A8A9BEAA512F9DC3E0865.jpeg,0,0.2813534327528231,0.65966796875,0,1,0.516823703858645,0.5168237090110779,0.356475830078125,1.4498141535861722,0.6000953758231574,0.6000953912734985,1.6834111184807141,1,0,80,111,55,3,0.29241551655563924,0.6547894033522794,0.243986808885775,0.6692919049900335,0.005020370978351507,0.006681910991609197,-0.3185124738632003,-0.07736552139419144,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,32,normal,E-82FCB2C3D1996A8155B45525.jpeg,0,0.035141079125540105,0.65966796875,0,1,0.32927218658380464,0.32927218079566956,0.2450714111328125,1.3435764908758,0.3524533488436952,0.352453351020813,1.438165909334438,0,0,143,176,138,30,0.49456432158689934,0.8261825908150469,0.4288989515091016,0.827308693948126,0.0008191239698221442,0.000805499132744969,0.522950649042088,0.748447694978762,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,33,normal,E-843CBB869621D4078F498542.jpeg,0,0.6664739838036082,0.65966796875,1,0,0.39315092005093877,0.3931509256362915,0.3597412109375,1.0928715090116357,0.38315776803547263,0.38315775990486145,1.0650927844406488,1,1,208,207,219,202,0.41684146220958573,0.8103228996903218,0.48970476996739754,0.8660484403477972,0.0028452024710421964,0.0009107623434364553,0.0017296009384947652,0.557889489410874,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,34,normal,E-845A5BC2008587BFFF60937F.jpeg,0,0.7547197175409283,0.65966796875,1,0,0.38516840132162966,0.3851684033870697,0.3625030517578125,1.0625245758729773,0.3008357958061663,0.3008357882499695,0.8298848639959976,1,0,48,176,10,195,0.6220340028353954,0.8020308272936061,0.7550110232376335,0.8516704279936049,0.007066483815694524,0.0036555937457490306,-0.09774230848012253,-0.022351815749020506,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,35,normal,E-8BB569A271B438E1FF7419AA.jpeg,0,0.3430115308444902,0.65966796875,0,1,0.11354908969545112,0.11354909092187881,0.3291015625,0.3450275010330622,0.07760910149157031,0.0776090994477272,0.23582112738091396,0,0,144,0,189,1,0.5361334219281968,0.5139105478155808,0.48707650361286714,0.525125602932907,0.0029336985884732686,0.00022880372535687143,0.5221704131445473,0.8520386597079752,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,36,normal,E-8E65534102472D38A215B619.jpeg,0,0.7445097033374521,0.65966796875,1,0,0.40103968353259867,0.4010396897792816,0.4018096923828125,0.998083647893988,0.3969667782068034,0.3969667851924896,0.9879472440117368,1,1,207,208,194,214,0.6026679785935957,0.8245292443108122,0.5987538698613832,0.8615945698270013,0.002955884003402076,0.0019025546294551,0.8356330377249885,0.8498493345360356,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,37,normal,E-91CCC5E035FBDB0CCBB30E2A.jpeg,0,0.2582980108683327,0.65966796875,0,1,0.4672892916924452,0.4672892987728119,0.4178619384765625,1.118286325373602,0.5419126705644153,0.5419126749038696,1.296870139788553,0,1,79,240,55,191,0.5233459249280719,0.7251670590135679,0.43418853722703143,0.6855118236820369,3.447137118750554e-06,0.001946373990118988,0.5161904773109857,0.6485985725644863,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,38,normal,E-91CD2D4F539A3D56107014E7.jpeg,0,0.6980199044389691,0.65966796875,1,0,0.4456913788895711,0.44569137692451477,0.376434326171875,1.1839817676087123,0.4422503648407934,0.4422503709793091,1.1748406935632847,1,0,47,208,7,251,0.6235997867891593,0.7047985454090058,0.6632514244647647,0.7818821618519138,0.0036806589065990214,0.0008587405244175339,-0.19524985786133178,-0.03916324897890474,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,39,normal,E-93DEE19500CF7BC746908FEA.jpeg,0,0.4016520789326072,0.65966796875,0,1,0.32138808410437414,0.3213880956172943,0.3555908203125,0.9038143443127473,0.33366510264668003,0.3336651027202606,0.9383400346315148,1,0,79,47,58,2,0.42911997384492795,0.6556183965385263,0.3638320099464162,0.6559700225296599,0.0008373167069823384,0.003004052151586556,0.7271993816867226,0.8405656249752377,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,40,normal,E-9A48264C99FDAC90E29908DD.jpeg,0,0.9876173933556194,0.65966796875,1,0,0.22169113616400535,0.22169113159179688,0.3754425048828125,0.5904795894998681,0.0731558463861346,0.07315584272146225,0.19485232874463387,0,0,208,0,242,4,0.5316016297311438,0.9548447782861756,0.6149214888048218,0.9568700089254046,0.0003966060562057283,0.00012477965622091636,-0.03568741937821041,0.5810635423123461,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,41,normal,E-A5B76F5465A7745EBBAE1D8D.jpeg,0,0.6538022829319516,0.65966796875,0,1,0.18604962295679703,0.18604962527751923,0.36846923828125,0.5049257946867919,0.15917098893342455,0.1591709852218628,0.43197904301560835,0,0,143,240,111,247,0.27618227031549747,0.40070620794284584,0.28418722006850283,0.369983773645879,0.0021067700501299913,0.004058987352171389,0.27479724761801233,0.4755277250024778,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,42,normal,E-A92185A886C303721C499620.jpeg,0,0.943624579594475,0.65966796875,1,0,0.45038396900238087,0.4503839612007141,0.4248199462890625,1.0601761356467092,0.38899999409699443,0.3889999985694885,0.9156820377551319,1,0,208,208,85,1,0.6397438869326233,0.9355825531896652,0.7978311783288481,0.951739279364416,1.2690176709961865e-05,0.00012837662783876658,0.1225313528972846,0.6786415181546736,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,43,normal,E-B1906A980682154F21AC8637.jpeg,0,0.10595718547590087,0.65966796875,0,1,0.2983981327338728,0.29839813709259033,0.37506103515625,0.7955988619547228,0.30302384817378847,0.3030238449573517,0.8079320957655574,0,1,176,208,169,202,0.648220202790543,0.7464351505617386,0.6020247437657198,0.5992628675764619,0.0022105000919950824,0.0008964002190551823,0.17225043776094442,0.4933709885943425,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,44,normal,E-B701F1D8C0C0617522833A87.jpeg,0,0.018684551630700798,0.65966796875,0,1,0.2826084565080945,0.2826084494590759,0.2968597412109375,0.951993205125391,0.32778418346617727,0.3277841806411743,1.10417189656332,0,1,112,0,173,44,0.7628372809581339,0.8570756705167829,0.6253637411652284,0.869590047765558,0.0002043151308536717,0.0007734727500969263,0.6586742265659687,0.8554346237594812,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt
