image_id,true_label,pred_label,outcome,control_gcam_lrr,control_guided_lrr,proposed_gcam_lrr,proposed_guided_lrr,gcam_delta,guided_delta,control_gcam_pointing,control_guided_pointing,proposed_gcam_pointing,proposed_guided_pointing
E-36FB7A78C2BFA1A3824C3EFA.jpeg,0,0,TN,0.1565454549364688,0.1305740880168275,0.7915457560005892,0.8155734993591168,0.6350003010641204,0.6849994113422894,0,0,1,1
E-3B865A0E9283DC8B3D382B5F.jpeg,0,1,FP,0.3136767624629925,0.073599036889995,0.698624653592105,0.6627867445352503,0.38494789112911254,0.5891877076452553,0,0,1,1
E-3D66EC3C4F2D4073FE577EEA.jpeg,0,0,TN,0.2141761801694747,0.2421568745950978,0.7677068434720564,0.7808480317101669,0.5535306633025817,0.5386911571150691,0,0,1,1
E-40D9418B91304B06987F2A6E.jpeg,0,1,FP,0.4421422092368336,0.4266604364944685,0.7204247426231771,0.7322040771936077,0.2782825333863435,0.3055436406991392,1,0,1,1
E-44BF14DBF8A5FE52BF53ED2E.jpeg,0,0,TN,0.1800038371211546,0.228264498030616,0.7946801644923064,0.7918847385000366,0.6146763273711517,0.5636202404694206,0,1,1,1
E-47080ACF9F207EB21662EAAE.jpeg,0,1,FP,0.367301399867088,0.2879419441871736,0.6866419580486793,0.7138483536610059,0.31934055818159135,0.42590640947383224,1,0,1,1
E-4F18C9F59223CD9D0CA81789.jpeg,0,1,FP,0.4513813810488421,0.344510615841385,0.7424064073588087,0.6885395696435783,0.2910250263099666,0.34402895380219334,0,0,1,0
E-57BEC1C15CFD6C2BBAF49905.jpeg,0,0,TN,0.3640639581948032,0.2701233019553059,0.815633342187291,0.7591941319819819,0.4515693839924878,0.48907083002667606,0,0,1,1
E-5822F4C00AF6A5D69871506D.jpeg,0,0,TN,0.2419438369992961,0.1723902756298934,0.8590669649009197,0.8652419814438674,0.6171231279016236,0.692851705813974,0,0,1,1
E-592EC4B388705AD74965EF2F.jpeg,0,0,TN,0.1891981101650393,0.1525327856290782,0.6788292971440492,0.622690759728542,0.48963118697900987,0.4701579740994638,0,0,1,1
E-5EB53A5E9ABA53D43AB743A8.jpeg,0,0,TN,0.2339889929583554,0.2513468160421035,0.7402867841381736,0.6965443971447399,0.5062977911798182,0.4451975811026364,0,0,1,1
E-5FBF0EE47B9EC5825E465989.jpeg,0,0,TN,0.3150911579125775,0.2939352223472265,0.8627841284171064,0.885976682445808,0.5476929705045288,0.5920414600985815,0,0,1,1
E-67976418F9EE68ADAB32C212.jpeg,0,0,TN,0.156373677960097,0.1304699311779746,0.6302865455562514,0.5524802807669086,0.4739128675961544,0.422010349588934,0,0,1,0
E-74019A53B16F834307F73E46.jpeg,0,0,TN,0.1866350970935833,0.2111975087675514,0.866188504661023,0.8500043367659132,0.6795534075674398,0.6388068279983619,0,0,1,1
E-778E5DF620CB9DE6A84B008B.jpeg,0,1,FP,0.4640437215508126,0.4379856180436615,0.7677108058106221,0.7883586014092105,0.30366708425980954,0.35037298336554906,1,0,1,1
E-77C42172A076E16EE5474210.jpeg,0,0,TN,0.2112530534438469,0.2093244491543256,0.906157246972554,0.9155079646354618,0.694904193528707,0.7061835154811362,0,0,1,1
E-7B1FB0C84C51C5CD8EDBCCFD.jpeg,0,1,FP,0.4618115936089629,0.3097456975007853,0.7889556088736676,0.7476508348726202,0.32714401526470466,0.4379051373718349,0,0,1,1
E-7B7A8A9BEAA512F9DC3E0865.jpeg,0,0,TN,0.516823703858645,0.6000953758231574,0.9074294393475464,0.9336794081944204,0.39060573548890143,0.333584032371263,1,0,1,1
E-82FCB2C3D1996A8155B45525.jpeg,0,0,TN,0.3292721865838046,0.3524533488436952,0.7535201698737869,0.7194586629219872,0.4242479832899823,0.367005314078292,0,0,1,1
E-843CBB869621D4078F498542.jpeg,0,0,TN,0.3931509200509387,0.3831577680354726,0.75383249212858,0.8011069314784368,0.36068157207764123,0.41794916344296423,1,1,1,1
E-845A5BC2008587BFFF60937F.jpeg,0,1,FP,0.3851684013216296,0.3008357958061663,0.622327306505437,0.7279014026280415,0.2371589051838074,0.42706560682187517,1,0,1,1
E-8BB569A271B438E1FF7419AA.jpeg,0,0,TN,0.1135490896954511,0.0776091014915703,0.6778930264509855,0.5656636217355965,0.5643439367555344,0.4880545202440262,0,0,1,1
E-8E65534102472D38A215B619.jpeg,0,1,FP,0.4010396835325986,0.3969667782068034,0.7044247174524354,0.64123645163323,0.3033850339198368,0.24426967342642658,1,1,1,1
E-91CCC5E035FBDB0CCBB30E2A.jpeg,0,0,TN,0.4672892916924452,0.5419126705644153,0.8767092431851008,0.8781350268944248,0.4094199514926556,0.3362223563300095,0,1,1,1
E-91CD2D4F539A3D56107014E7.jpeg,0,1,FP,0.4456913788895711,0.4422503648407934,0.7894826675880413,0.8234015375677575,0.3437912886984702,0.3811511727269641,1,0,1,1
E-93DEE19500CF7BC746908FEA.jpeg,0,0,TN,0.3213880841043741,0.33366510264668,0.8740544886614787,0.8728894144524995,0.5526664045571046,0.5392243118058195,1,0,1,1
E-9A48264C99FDAC90E29908DD.jpeg,0,1,FP,0.2216911361640053,0.0731558463861346,0.6999258886547138,0.666610261786271,0.47823475249070857,0.5934544154001364,0,0,1,1
E-A5B76F5465A7745EBBAE1D8D.jpeg,0,0,TN,0.186049622956797,0.1591709889334245,0.9270879549810568,0.924892390005854,0.7410383320242597,0.7657214010724295,0,0,1,1
E-A92185A886C303721C499620.jpeg,0,1,FP,0.4503839690023808,0.3889999940969944,0.8483089446887154,0.8372506645281719,0.3979249756863346,0.4482506704311775,1,0,1,1
E-B1906A980682154F21AC8637.jpeg,0,0,TN,0.2983981327338728,0.3030238481737884,0.8531783980333139,0.8447543292163147,0.5547802652994411,0.5417304810425263,0,1,1,1
E-B701F1D8C0C0617522833A87.jpeg,0,0,TN,0.2826084565080945,0.3277841834661772,0.7756259133570795,0.7401764849866819,0.493017456848985,0.41239230152050466,0,1,1,0
E-B80945974BB38152A2ADE2AF.jpeg,0,0,TN,0.3467604068809038,0.3203553306240914,0.7906336588577647,0.7877791177341041,0.4438732519768609,0.46742378711001276,0,0,1,1
E-BB74E7A26CC5772AE8204932.jpeg,0,1,FP,0.4713903746141439,0.4678915459195415,0.7035309275020795,0.7559762055568962,0.23214055288793556,0.28808465963735463,1,0,1,1
E-BB96C349B18A4710DE07EC01.jpeg,0,0,TN,0.4922976031870858,0.4692330508894399,0.8871190242782326,0.8635020347839704,0.3948214210911468,0.39426898389453047,1,0,1,1
E-BCDF7BD5461E233F18CDF83C.jpeg,0,0,TN,0.3882467929120607,0.3091956810385838,0.798933476593436,0.7315743244140925,0.41068668368137534,0.42237864337550873,0,0,1,0
E-BF6060CF2B5D86362B50F1EF.jpeg,0,0,TN,0.2604883814493547,0.216676545612556,0.8363575496428414,0.8345584141512846,0.5758691681934867,0.6178818685387286,0,0,1,1
E-C7B56CF9C42EB131FD94EA3C.jpeg,0,1,FP,0.201873773616782,0.055768199483226,0.5806278751667613,0.2851128223395336,0.3787541015499793,0.2293446228563076,0,0,1,0
E-D31B79C24E008C43E1511E9D.jpeg,0,0,TN,0.3971247519309241,0.4291904902616125,0.7885686052777464,0.7731468816267607,0.3914438533468223,0.3439563913651482,0,0,1,1
E-E13640D767DD410F37B990A9.jpeg,0,0,TN,0.329694778746433,0.3339474174978653,0.8387899462969397,0.8611600251462822,0.5090951675505067,0.5272126076484169,1,1,1,1
E-E2352C479C37BA410D3419C8.jpeg,0,0,TN,0.6185639916661491,0.6814556604379333,0.9338941050310048,0.9473878243632382,0.3153301133648557,0.26593216392530494,1,1,1,1
E-E249A212D4F7D1C6D4206FBF.jpeg,0,0,TN,0.4557930001867766,0.5186893710692861,0.9000294514981008,0.9135127942770354,0.44423645131132417,0.3948234232077492,0,1,1,1
E-E2DD25AE8644A21D4C1655DA.jpeg,0,0,TN,0.1806978423062326,0.2061744326761922,0.7887790213420421,0.7946312843995849,0.6080811790358096,0.5884568517233927,0,0,1,1
E-E35138A3EAFB63D43C970EAE.jpeg,0,1,FP,0.29054971574394,0.2181769369246979,0.6984605534525787,0.6876786340797808,0.40791083770863873,0.46950169715508294,0,0,1,1
E-EACE2F51FB2EF2E191B9BC55.jpeg,0,1,FP,0.4637868010855401,0.3197970540871178,0.7758399734872693,0.8024129229139529,0.3120531724017292,0.48261586882683516,1,0,1,1
E-ED70ACD6E494856AB99B813B.jpeg,0,1,FP,0.1944623500531306,0.0450117787012635,0.6645350699618779,0.6559381293781962,0.4700727199087473,0.6109263506769327,0,0,1,1
E-EE1CB872F9ABCF62B8C9A410.jpeg,0,0,TN,0.3709439004279521,0.5174370982579478,0.7673234964483429,0.8215774717450262,0.39637959602039075,0.30414037348707834,0,1,1,1
E-EFAD2710B0F9E9CA19CFEDAD.jpeg,0,1,FP,0.2310755204598451,0.2279896700222939,0.7070261366746964,0.7571290089243473,0.47595061621485124,0.5291393389020534,0,0,1,1
E-F32C5A7DA665488BF8EB2294.jpeg,0,0,TN,0.2494327999867503,0.2753754996442592,0.8643634354358986,0.9003013533610802,0.6149306354491483,0.624925853716821,0,1,1,1
E-F57AB9616B464FB4687D409D.jpeg,0,0,TN,0.2368294039744146,0.1814943946413358,0.9110693593759012,0.9224090131717312,0.6742399554014866,0.7409146185303954,0,0,1,1
E-F803B5977A560D3CAEE3206F.jpeg,0,0,TN,0.2951052502074164,0.3365856388364828,0.8547626313087191,0.8679175685164143,0.5596573811013027,0.5313319296799315,0,0,1,1
E-018B83433C4DD934AA5C8B2B.jpeg,1,1,TP,0.4788157186790739,0.4408063813407426,0.8330689156910737,0.8379703427983779,0.35425319701199975,0.3971639614576353,0,0,1,1
E-01E4EA18817F6CBD784D8ACE.jpeg,1,1,TP,0.4710631313408113,0.5436701445789267,0.7703975219750262,0.7535146275937067,0.2993343906342149,0.20984448301477998,0,0,1,1
E-0981A556ADE7F427711A3360.jpeg,1,1,TP,0.3271330026928525,0.2254739246799217,0.7364198608248232,0.751594950064651,0.40928685813197074,0.5261210253847294,0,0,1,1
E-0B7E667233F7AB135F8A84DD.jpeg,1,1,TP,0.4983415080937302,0.6499900113258676,0.7845558893808652,0.79150392720002,0.286214381287135,0.1415139158741524,1,1,1,1
E-122745006C7E29B76E58625B.jpeg,1,1,TP,0.4079117532698079,0.4518321295846016,0.7290425809378186,0.7196283220075034,0.3211308276680107,0.26779619242290176,1,0,1,1
E-1265B89238C345234A9C993B.jpeg,1,1,TP,0.3944583448979541,0.2526460819396772,0.7878275274122173,0.7413338220332928,0.39336918251426317,0.4886877400936156,0,0,1,1
E-1777E855F7110F5A72B38BC0.jpeg,1,1,TP,0.4198205664898948,0.4885541185603289,0.7358907531553258,0.7613473859582718,0.316070186665431,0.2727932673979429,1,0,1,1
E-198E88DB173F06A1227B639B.jpeg,1,1,TP,0.3439358276009221,0.4240720610515618,0.6693384614195221,0.7102948787498987,0.3254026338186,0.2862228176983369,1,0,1,1
E-1A06E979246F3D9634B22BF8.jpeg,1,1,TP,0.3771340474174744,0.3749325284889896,0.7338547940882533,0.6973154880254891,0.35672074667077885,0.32238295953649954,0,0,1,1
E-220D81ED5B8FE3B14418B9F7.jpeg,1,1,TP,0.2873440577649379,0.2299826990930749,0.6438380904661755,0.7320247047637893,0.3564940327012376,0.5020420056707144,0,0,1,0
E-227257A6740CF45FAF02E456.jpeg,1,1,TP,0.2756572500557929,0.0683508348235722,0.7497519098003338,0.7588067503224286,0.4740946597445409,0.6904559154988564,0,0,1,1
E-2C0709EBA6450DCFB3BBB340.jpeg,1,1,TP,0.481706335829704,0.5461247108036287,0.7750982995301783,0.8307575809367405,0.29339196370047427,0.2846328701331118,0,1,1,1
E-30421FA65AB177DCD15E84C4.jpeg,1,1,TP,0.5030703334909771,0.4782843789545822,0.8023306742314985,0.7325996245714873,0.29926034074052144,0.2543152456169051,0,0,1,1
E-386D019ED9E9E8244987AC20.jpeg,1,1,TP,0.507968950893169,0.5901783410353643,0.7768866311426332,0.8213189002113462,0.2689176802494643,0.23114055917598197,1,1,1,1
E-3AC987E53985CBAF71C33ABC.jpeg,1,1,TP,0.5306294869360271,0.5397433838431658,0.7828625425159118,0.7900435914662629,0.25223305557988474,0.2503002076230971,0,0,1,1
E-3EB4BE73D28C1518A6A12685.jpeg,1,1,TP,0.5085077912085451,0.4960525926749402,0.8238464054005333,0.8340790241699625,0.3153386141919883,0.3380264314950223,1,0,1,1
E-401B5DEDAD367F085127D1DA.jpeg,1,1,TP,0.5517255218104641,0.4942022730484608,0.8128332343993867,0.7855480695526609,0.2611077125889226,0.29134579650420006,1,0,1,1
E-4329094918EDAAADE18246AB.jpeg,1,1,TP,0.5061408309204741,0.5135190117268533,0.821240249491961,0.821757741914121,0.3150994185714868,0.30823873018726766,1,0,1,1
E-443A80FA1DE791815F946FF9.jpeg,1,1,TP,0.414184121568762,0.4468856645394114,0.6934625469207,0.6669389787921957,0.279278425351938,0.22005331425278424,1,0,1,1
E-4B97630FB65DE326125E1DE1.jpeg,1,1,TP,0.4544949861488785,0.5435133645076567,0.7248941924051648,0.7620306228707895,0.27039920625628633,0.21851725836313274,1,1,1,1
E-55F059ED3BB72FAD418A344C.jpeg,1,1,TP,0.2791031632603259,0.1257030872049949,0.7396308240185806,0.7505990196797646,0.4605276607582547,0.6248959324747697,0,0,1,1
E-6060B7AB38566FD26078DE5E.jpeg,1,1,TP,0.4720907387728225,0.5704571544203445,0.6631911769429273,0.6910260118055068,0.1911004381701048,0.12056885738516232,0,1,1,1
E-638A63581494A3F6A20C2D9C.jpeg,1,1,TP,0.4385684341543033,0.4634035729988208,0.7898026899210032,0.7830620819724364,0.3512342557666999,0.31965850897361564,1,1,1,1
E-63AE2F3741553AC167D0B283.jpeg,1,1,TP,0.4711572286596936,0.4887726025192477,0.7981391270541688,0.7990565272573537,0.32698189839447517,0.31028392473810595,1,0,1,1
E-63E40A6B7E9FE7A4F927B234.jpeg,1,1,TP,0.348645879617447,0.2408012594982614,0.7379917759950755,0.7227850370269854,0.3893458963776285,0.481983777528724,0,0,1,1
E-6C94FB136A3DC9D9B1FE1032.jpeg,1,1,TP,0.5093414178484312,0.52987657743182,0.7577563342951591,0.7926354836787735,0.24841491644672786,0.2627589062469534,1,0,1,1
E-6EBA6C5A4DF4C84E483A5386.jpeg,1,1,TP,0.3770874678222148,0.3098887399070222,0.703666287529697,0.7020040278242369,0.32657881970748215,0.39211528791721467,0,0,1,1
E-73D66A02A1612F6E79C3F7EC.jpeg,1,1,TP,0.4762058812916419,0.5438283370996514,0.7960590778223519,0.8253613868199378,0.31985319653071,0.28153304972028637,1,0,1,1
E-7725ED8C0E93C0BF91B23FCE.jpeg,1,1,TP,0.4790622755528393,0.5686620681794659,0.8309091318170453,0.8346284941298507,0.351846856264206,0.2659664259503849,0,0,1,1
E-77D4D0C371CD4C8665643C00.jpeg,1,1,TP,0.3524020600212889,0.402216015469817,0.6542014787633098,0.6597333403572797,0.30179941874202093,0.2575173248874627,0,0,1,1
E-7B805F2D3984459EDD091000.jpeg,1,1,TP,0.4832460258315324,0.6074998190920089,0.7351545352655703,0.7887006724948894,0.25190850943403786,0.1812008534028805,0,0,1,1
E-8B99D004F7E59741CFAB602B.jpeg,1,1,TP,0.5597436162420361,0.4643290460593818,0.8582855081769093,0.8327154744914004,0.29854189193487324,0.3683864284320186,1,1,1,1
E-8E859FAC3770F43BC30CF790.jpeg,1,1,TP,0.3846133854702097,0.2955280066902868,0.8020648407633841,0.7931623317501525,0.41745145529317446,0.4976343250598657,0,0,1,1
E-9A9C78D1B9953A6FD2BA65F6.jpeg,1,1,TP,0.5162204763283359,0.5593209601577548,0.8095584458531051,0.8007589190207869,0.2933379695247692,0.2414379588630321,0,1,1,1
E-9B56CC62692974C989F872CC.jpeg,1,1,TP,0.5626743240001945,0.7136473045925222,0.8011815319127159,0.8250795796280606,0.23850720791252145,0.11143227503553832,0,1,1,1
E-9FC76B9714A55204D742CE4C.jpeg,1,1,TP,0.4357010878510993,0.5063122718426731,0.755659869868905,0.7313898053173951,0.3199587820178057,0.22507753347472192,1,0,1,1
E-A0A20FFCEFD96663F4AB4E87.jpeg,1,1,TP,0.368704409217659,0.2411058233251253,0.7717024325495323,0.7471143360288088,0.4029980233318733,0.5060085127036835,0,0,1,1
E-A0D5A9410E976B289DD85CF6.jpeg,1,1,TP,0.3098025180577017,0.1504891705438656,0.628450898102313,0.5286253760371904,0.3186483800446113,0.37813620549332483,0,0,0,0
E-A540763BCA2A1AF575A9EE6B.jpeg,1,1,TP,0.5248629553126252,0.5745729795602287,0.8359910396768596,0.886062357775087,0.31112808436423445,0.31148937821485834,1,0,1,1
E-A9AC7ECA864D894719491A2C.jpeg,1,1,TP,0.46400084346379,0.5861165407681376,0.7745604177982566,0.8346674620356991,0.31055957433446657,0.2485509212675615,0,0,1,1
E-B15903E1E2039605DB9FB6A1.jpeg,1,1,TP,0.2734148397951608,0.2049716314437333,0.6988939714419574,0.7025504577289596,0.4254791316467966,0.4975788262852263,0,0,1,1
E-B29F964F9024332A9FD3DA8C.jpeg,1,1,TP,0.6247806224856071,0.6916397005155046,0.8816014426763136,0.9012135645534762,0.2568208201907065,0.20957386403797162,1,1,1,1
E-B352C843937DC9BD58C4B554.jpeg,1,1,TP,0.3122703576908302,0.125494664145315,0.767660593532128,0.8391911389503055,0.4553902358412978,0.7136964748049905,0,0,1,1
E-B41848B096ED1788DCCEEDA2.jpeg,1,1,TP,0.4265801430544118,0.474552758085755,0.7040441964165268,0.7397935357581785,0.27746405336211505,0.26524077767242354,1,0,1,1
E-B813D1454C73F6C74F660590.jpeg,1,1,TP,0.2267275418924452,0.0943832531695264,0.6742767454776492,0.6531675186027248,0.44754920358520395,0.5587842654331985,0,0,1,0
E-BF1AD901130E35A45E611B5A.jpeg,1,1,TP,0.3758084974215323,0.3939591048219157,0.6741835121709311,0.6635441396487299,0.2983750147493988,0.26958503482681423,0,0,1,1
E-BFFC08BEA9A0FA7A1279A0B5.jpeg,1,1,TP,0.4647617962415299,0.3280179946818217,0.8030412485737535,0.8562743425878114,0.33827945233222356,0.5282563479059897,1,0,1,1
E-C378B1871ED2B8AC1E544A5B.jpeg,1,1,TP,0.3911290489534103,0.5112373736609468,0.6893857429944447,0.7771125498893672,0.2982566940410344,0.2658751762284204,0,0,1,1
E-D2A52B478FEFC3F6A00973AF.jpeg,1,1,TP,0.4616988682681417,0.4168899899719017,0.8206591477428615,0.8406476498023583,0.3589602794747198,0.4237576598304566,0,0,1,1
E-D33BB0B839138FAFF4DA3ED6.jpeg,1,1,TP,0.2114683150923955,0.0682706833667667,0.7067533970625275,0.6973667569103815,0.495285081970132,0.6290960735436149,0,0,1,1
E-DA47F22802134421DB0B257A.jpeg,1,1,TP,0.5103202214147863,0.6763595868303024,0.829459896369537,0.8594354241224303,0.3191396749547507,0.18307583729212795,0,1,1,1
E-E09BD72833F7B4079F215903.jpeg,1,1,TP,0.4532125561696558,0.5430089604329148,0.724527803645498,0.7238059385599824,0.2713152474758422,0.18079697812706763,1,1,1,1
E-E0D541D212A934D795DA0D1B.jpeg,1,1,TP,0.4410840584276587,0.4779405098292261,0.7300379629420148,0.7069653470472739,0.28895390451435615,0.22902483721804778,1,1,1,1
E-E1AD2A3BA30BC31AC67A922E.jpeg,1,1,TP,0.3557189915666315,0.2898762500445006,0.7067294174324331,0.686403899877301,0.3510104258658016,0.39652764983280037,1,0,1,1
E-E280E4CD8F00E10AB30B96C9.jpeg,1,1,TP,0.504938675109514,0.6458406584796157,0.7675811967913867,0.8026893802513403,0.26264252168187274,0.1568487217717246,1,1,1,1
E-E2EF7E089A1E8F497DBAC1CB.jpeg,1,1,TP,0.5158563767862178,0.624274123673648,0.7600895868564189,0.8084519455496165,0.24423321007020116,0.18417782187596854,1,1,1,1
E-E7BF66D9C027E263610D5923.jpeg,1,1,TP,0.4040914382512479,0.2976999416676977,0.7820502496722997,0.7608072263785264,0.37795881142105187,0.4631072847108287,0,0,1,1
E-EB1401E2B7015C0BDE01BE91.jpeg,1,1,TP,0.369723070667448,0.3403878456866039,0.7020550710979057,0.7602206009302137,0.3323320004304577,0.4198327552436098,1,0,1,1
E-EB344A640162B22F1A6C369F.jpeg,1,1,TP,0.2510561626450922,0.0984518586599304,0.6563045192256025,0.6788697495507637,0.40524835658051034,0.5804178908908333,0,0,1,1
E-EC00E01864643AB223676743.jpeg,1,1,TP,0.4750597496202272,0.5004323170715514,0.7228655745363652,0.7532442250445215,0.24780582491613806,0.25281190797297004,1,0,1,1
E-EF92BEF2BC79AC7D99E44B1F.jpeg,1,1,TP,0.3423707533877702,0.2415146497305168,0.7115811906168911,0.7062712425583008,0.3692104372291209,0.4647565928277839,0,0,1,1
E-F051ECCC0E91B0C03A0B3894.jpeg,1,1,TP,0.6028398647673465,0.6214452240403422,0.8802837572573727,0.8281782759675735,0.2774438924900262,0.20673305192723135,1,1,1,1
E-FA7B18636100FBD243EBAF3A.jpeg,1,1,TP,0.3606989751203382,0.3923089762929521,0.711178302003132,0.7194332662543251,0.3504793268827938,0.32712428996137305,0,0,1,1
E-FDAF56855798F8C5BE7AC652.jpeg,1,1,TP,0.471719487228637,0.532763710464159,0.7553399770437129,0.8071869389957558,0.2836204898150759,0.27442322853159673,0,0,1,1
