xai_id,condition,architecture,seed,sample_index,sampling_stratum,image_id,true_label,prob_pneumonia,threshold,pred_label,is_correct,gcam_lrr_plus,gcam_lrr_abs,gcam_lrr_chance,gcam_lrr_enrichment,guided_gcam_lrr_plus,guided_gcam_lrr_abs,guided_gcam_lrr_enrichment,gcam_pointing_inside_lung,guided_gcam_pointing_inside_lung,gcam_argmax_x,gcam_argmax_y,guided_gcam_argmax_x,guided_gcam_argmax_y,gcam_deletion_auc,gcam_insertion_auc,guided_gcam_deletion_auc,guided_gcam_insertion_auc,gcam_input_stability_lrr_delta,guided_gcam_input_stability_lrr_delta,gcam_head_randomization_corr,guided_gcam_head_randomization_corr,checkpoint_path,run_id,arch_code,method_group
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,10,normal,E-2B646E91E652E02CC65E6BA0.jpeg,0,0.0139030522629583,0.65966796875,0,1,0.3282623718916976,0.3282623589038849,0.2742767333984375,1.1968290850789596,0.3942677313410356,0.394267737865448,1.4374815043764178,0,0,143,48,141,16,0.8155778130533933,0.8851546741694541,0.7165339131011871,0.9346373138076198,0.0016084692370298,0.0045150066448111,-0.5061553570549087,-0.0537574656937845,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,11,normal,E-2F227E134B6699426A9E9AB9.jpeg,0,0.3554137290837585,0.65966796875,0,1,0.152540247739917,0.1525402516126632,0.3509368896484375,0.4346657539842254,0.1354440733727884,0.1354440748691558,0.3859499453262778,0,0,111,208,15,59,0.5632442674360623,0.4971797109964322,0.5535353689713043,0.517888017504206,0.0009951904488293,0.002527410549191,-0.1819905113738637,0.4010163927312153,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,12,normal,E-2F5E9CF0C3839769BD6D37AD.jpeg,0,0.5979888067809879,0.65966796875,0,1,0.1767669288515778,0.1767669320106506,0.3790740966796875,0.4663123394604921,0.177142713766019,0.177142709493637,0.4673036625757688,0,0,175,0,175,11,0.4085779494837275,0.4953956374482269,0.3778956949534206,0.4843243007534594,0.003420613210997,0.0036692893271619,0.8211368315221088,0.7724623492427422,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,13,normal,E-306538194ADB5E9E447B7A10.jpeg,0,0.055498814977597,0.65966796875,0,1,0.3025005424119156,0.3025005459785461,0.2563934326171875,1.179829527316985,0.3574657278554074,0.3574657142162323,1.3942078165049088,0,0,112,207,116,3,0.6422769903441939,0.8491064254746722,0.5547542577825784,0.8133129390733327,0.001285462787113,0.0006256083388853,0.0772193816376705,0.3795291806352384,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,14,normal,E-36FB7A78C2BFA1A3824C3EFA.jpeg,0,0.3091952754959562,0.65966796875,0,1,0.1565454549364688,0.1565454602241516,0.3275299072265625,0.4779577421251536,0.1305740880168275,0.1305740922689438,0.3986630995700355,0,0,111,240,23,29,0.4453690961058894,0.4954755839989664,0.446086683936933,0.518931269904789,0.0005723468906489,0.0024113647284555,0.0435447669807385,0.7229203293641341,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,15,normal,E-3B865A0E9283DC8B3D382B5F.jpeg,0,0.95063218472795,0.65966796875,1,0,0.3136767624629925,0.3136767745018005,0.360931396484375,0.8690758562938479,0.073599036889995,0.0735990405082702,0.2039141997811243,0,0,208,240,244,250,0.7214931821953453,0.9254540598757286,0.7139993564561937,0.9253636266605992,0.0016892815081829,0.001565621898846,-0.1212154061656543,0.2257806110798003,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,16,normal,E-3D66EC3C4F2D4073FE577EEA.jpeg,0,0.1139322278351037,0.65966796875,0,1,0.2141761801694747,0.2141761779785156,0.2598114013671875,0.8243525074051035,0.2421568745950978,0.2421568781137466,0.9320486834712124,0,0,111,0,75,6,0.5893212413693948,0.7789038845603785,0.492866759733225,0.7181539454812162,0.0002525343599932,0.0030065018171099,-0.3564385352144043,-0.0698943987451767,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,17,normal,E-40D9418B91304B06987F2A6E.jpeg,0,0.7130702223121835,0.65966796875,1,0,0.4421422092368336,0.4421422183513641,0.3151092529296875,1.403139403638813,0.4266604364944685,0.4266604483127594,1.3540079592320706,1,0,208,208,1,174,0.6453474662691722,0.7776433831438829,0.6995701191311596,0.8497032094642554,0.0009593227451979,0.0272206907777787,-0.3645700912606521,-0.1239990707567494,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,18,normal,E-44BF14DBF8A5FE52BF53ED2E.jpeg,0,0.3681229384023026,0.65966796875,0,1,0.1800038371211546,0.1800038367509842,0.32672119140625,0.5509401956646734,0.228264498030616,0.2282644957304,0.6986522577496008,0,1,79,240,82,185,0.2736034928678341,0.4404485578381891,0.2548573187552397,0.4467358026803354,0.0017126877527255,0.0007055529777191,-0.1751807116797062,0.2699170976265462,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,19,normal,E-47080ACF9F207EB21662EAAE.jpeg,0,0.8750922255784342,0.65966796875,1,0,0.367301399867088,0.3673014044761657,0.3899383544921875,0.9419473504867728,0.2879419441871736,0.2879419326782226,0.7384293975445357,1,0,80,47,35,0,0.5559759364448797,0.8876307060913697,0.6797554565256039,0.9167015386141032,0.0013072090037611,0.001864365977014,-0.0851803399780334,0.3286236417054466,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,20,normal,E-4F18C9F59223CD9D0CA81789.jpeg,0,0.9304731256882708,0.65966796875,1,0,0.4513813810488421,0.4513813853263855,0.305145263671875,1.4792344328641325,0.344510615841385,0.3445106148719787,1.129005286517702,0,0,48,47,79,15,0.8128958014661771,0.8939465852584261,0.8880432784065662,0.9417711855474228,0.0009218537545594,0.0134915249829559,0.8435409181574111,0.9130352061290704,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,21,normal,E-57BEC1C15CFD6C2BBAF49905.jpeg,0,0.2222682646017711,0.65966796875,0,1,0.3640639581948032,0.364063948392868,0.3210601806640625,1.1339430428332602,0.2701233019553059,0.2701233029365539,0.8413478787578027,0,0,144,47,88,7,0.4569780207553702,0.7350390334673782,0.3755133408854404,0.6685509506641265,0.0064168534066109,0.0059215008235672,-0.3715301182600291,-0.0793145135316823,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,22,normal,E-5822F4C00AF6A5D69871506D.jpeg,0,0.4022995163415309,0.65966796875,0,1,0.2419438369992961,0.2419438362121582,0.414520263671875,0.5836719171606372,0.1723902756298934,0.1723902821540832,0.415879006982283,0,0,47,47,19,3,0.3338794833629213,0.580351558001776,0.3444396712949591,0.5633726858093318,0.0077006384360339,0.0040702590929908,0.0247658662401847,0.0361331223190569,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,23,normal,E-592EC4B388705AD74965EF2F.jpeg,0,0.1591722994481184,0.65966796875,0,1,0.1891981101650393,0.1891981065273285,0.3038330078125,0.6227042661599044,0.1525327856290782,0.1525327861309051,0.5020283567189269,0,0,80,47,111,2,0.7126667021077515,0.6590896660277141,0.6039138289273132,0.6635685252152118,0.0013258782892398,0.0015458967204717,-0.1638688900115766,-0.022736892072559,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,24,normal,E-5EB53A5E9ABA53D43AB743A8.jpeg,0,0.102464856658255,0.65966796875,0,1,0.2339889929583554,0.2339890003204345,0.2571563720703125,0.909909371774686,0.2513468160421035,0.2513468265533447,0.9774084694793388,0,0,112,0,71,8,0.6109431551775648,0.7723965242964164,0.549549738678643,0.7279555356566646,0.0033575611938466,0.0033550642499025,0.2582938496491741,0.7602109846787736,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,25,normal,E-5FBF0EE47B9EC5825E465989.jpeg,0,0.3766735888532119,0.65966796875,0,1,0.3150911579125775,0.3150911629199981,0.329376220703125,0.9566299511238154,0.2939352223472265,0.2939352095127105,0.8923996447580764,0,0,112,208,107,254,0.3274433913255273,0.6230691878749453,0.2454560211588643,0.6434320982378611,0.0003617777557732,0.0002238295398589,-0.394132170534473,0.0206641962609376,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,26,normal,E-67976418F9EE68ADAB32C212.jpeg,0,0.1227483940413517,0.65966796875,0,1,0.156373677960097,0.1563736796379089,0.26171875,0.5974874859370872,0.1304699311779746,0.1304699331521988,0.4985119758442015,0,0,111,0,86,46,0.7562109556480896,0.8036792313874639,0.6620545643597641,0.8135696748720209,0.0001748463319792,0.0017829015228428,-0.5639225467294092,-0.051418412932279,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,27,normal,E-74019A53B16F834307F73E46.jpeg,0,0.499562554638686,0.65966796875,0,1,0.1866350970935833,0.1866350919008255,0.372467041015625,0.5010781533439195,0.2111975087675514,0.2111975103616714,0.5670233484059913,0,0,175,240,154,232,0.3323155878714887,0.4977584013796131,0.3356204911410812,0.4256858664037556,0.0093594077849909,0.0123445041021844,-0.3018474558873399,-0.0369505372337892,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,28,normal,E-778E5DF620CB9DE6A84B008B.jpeg,0,0.9781372178680529,0.65966796875,1,0,0.4640437215508126,0.4640437066555023,0.3386688232421875,1.3701991140146004,0.4379856180436615,0.4379856288433075,1.2932563849564949,1,0,207,208,171,250,0.8708885993240532,0.9524912227543614,0.8716822096036987,0.9768749394297392,0.0012378383243907,0.0165108273974233,-0.4780009854210306,-0.1069117291049125,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,29,normal,E-77C42172A076E16EE5474210.jpeg,0,0.658593477141249,0.65966796875,0,1,0.2112530534438469,0.2112530469894409,0.39276123046875,0.537866360159128,0.2093244491543256,0.209324449300766,0.5329559867823576,0,0,112,240,100,218,0.2455864421852737,0.4659582555375617,0.2707468614770977,0.4313592699216003,0.0004256358994374,0.0019460081753114,-0.0499453646282801,0.1835389448429098,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,30,normal,E-7B1FB0C84C51C5CD8EDBCCFD.jpeg,0,0.9979966419265696,0.65966796875,1,0,0.4618115936089629,0.4618116021156311,0.388427734375,1.1889253849291717,0.3097456975007853,0.3097456991672516,0.7974345549737377,0,0,208,240,244,250,0.8684003147006949,0.9767681650004888,0.9370209296982804,0.9849366196118444,0.0002203349524236,0.0047992357803025,-0.5403290326030603,-0.0047050718571277,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,31,normal,E-7B7A8A9BEAA512F9DC3E0865.jpeg,0,0.2813534327528231,0.65966796875,0,1,0.516823703858645,0.5168237090110779,0.356475830078125,1.4498141535861722,0.6000953758231574,0.6000953912734985,1.683411118480714,1,0,80,111,55,3,0.2924155165556392,0.6547894033522794,0.243986808885775,0.6692919049900335,0.0050203709783515,0.0066819109916091,-0.3185124738632003,-0.0773655213941914,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,32,normal,E-82FCB2C3D1996A8155B45525.jpeg,0,0.0351410791255401,0.65966796875,0,1,0.3292721865838046,0.3292721807956695,0.2450714111328125,1.3435764908758,0.3524533488436952,0.352453351020813,1.438165909334438,0,0,143,176,138,30,0.4945643215868993,0.8261825908150469,0.4288989515091016,0.827308693948126,0.0008191239698221,0.0008054991327449,0.522950649042088,0.748447694978762,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,33,normal,E-843CBB869621D4078F498542.jpeg,0,0.6664739838036082,0.65966796875,1,0,0.3931509200509387,0.3931509256362915,0.3597412109375,1.0928715090116357,0.3831577680354726,0.3831577599048614,1.0650927844406488,1,1,208,207,219,202,0.4168414622095857,0.8103228996903218,0.4897047699673975,0.8660484403477972,0.0028452024710421,0.0009107623434364,0.0017296009384947,0.557889489410874,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,34,normal,E-845A5BC2008587BFFF60937F.jpeg,0,0.7547197175409283,0.65966796875,1,0,0.3851684013216296,0.3851684033870697,0.3625030517578125,1.062524575872977,0.3008357958061663,0.3008357882499695,0.8298848639959976,1,0,48,176,10,195,0.6220340028353954,0.8020308272936061,0.7550110232376335,0.8516704279936049,0.0070664838156945,0.003655593745749,-0.0977423084801225,-0.0223518157490205,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,35,normal,E-8BB569A271B438E1FF7419AA.jpeg,0,0.3430115308444902,0.65966796875,0,1,0.1135490896954511,0.1135490909218788,0.3291015625,0.3450275010330622,0.0776091014915703,0.0776090994477272,0.2358211273809139,0,0,144,0,189,1,0.5361334219281968,0.5139105478155808,0.4870765036128671,0.525125602932907,0.0029336985884732,0.0002288037253568,0.5221704131445473,0.8520386597079752,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,36,normal,E-8E65534102472D38A215B619.jpeg,0,0.7445097033374521,0.65966796875,1,0,0.4010396835325986,0.4010396897792816,0.4018096923828125,0.998083647893988,0.3969667782068034,0.3969667851924896,0.9879472440117368,1,1,207,208,194,214,0.6026679785935957,0.8245292443108122,0.5987538698613832,0.8615945698270013,0.002955884003402,0.0019025546294551,0.8356330377249885,0.8498493345360356,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,37,normal,E-91CCC5E035FBDB0CCBB30E2A.jpeg,0,0.2582980108683327,0.65966796875,0,1,0.4672892916924452,0.4672892987728119,0.4178619384765625,1.118286325373602,0.5419126705644153,0.5419126749038696,1.296870139788553,0,1,79,240,55,191,0.5233459249280719,0.7251670590135679,0.4341885372270314,0.6855118236820369,3.447137118750554e-06,0.0019463739901189,0.5161904773109857,0.6485985725644863,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,38,normal,E-91CD2D4F539A3D56107014E7.jpeg,0,0.6980199044389691,0.65966796875,1,0,0.4456913788895711,0.4456913769245147,0.376434326171875,1.1839817676087123,0.4422503648407934,0.4422503709793091,1.174840693563285,1,0,47,208,7,251,0.6235997867891593,0.7047985454090058,0.6632514244647647,0.7818821618519138,0.003680658906599,0.0008587405244175,-0.1952498578613317,-0.0391632489789047,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,39,normal,E-93DEE19500CF7BC746908FEA.jpeg,0,0.4016520789326072,0.65966796875,0,1,0.3213880841043741,0.3213880956172943,0.3555908203125,0.9038143443127472,0.33366510264668,0.3336651027202606,0.9383400346315148,1,0,79,47,58,2,0.4291199738449279,0.6556183965385263,0.3638320099464162,0.6559700225296599,0.0008373167069823,0.0030040521515865,0.7271993816867226,0.8405656249752377,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
E01_XAI_D_C0_DenseNet121,D-C0,DenseNet121,3407,40,normal,E-9A48264C99FDAC90E29908DD.jpeg,0,0.9876173933556194,0.65966796875,1,0,0.2216911361640053,0.2216911315917968,0.3754425048828125,0.5904795894998681,0.0731558463861346,0.0731558427214622,0.1948523287446338,0,0,208,0,242,4,0.5316016297311438,0.9548447782861756,0.6149214888048218,0.9568700089254046,0.0003966060562057,0.0001247796562209,-0.0356874193782104,0.5810635423123461,/kaggle/input/datasets/hintrngia/locked-densenet-xai-inputs/D-C0/DenseNet121/seed_3407/best_checkpoint.pt,E01_XAI_D_C0_DenseNet121,D,C0
